key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trialenglish,participant ID,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials_randomizer.thisRepN,trials_randomizer.thisTrialN,trials_randomizer.thisN,trials_randomizer.thisIndex,trials_randomizer.ran,fillertarget,vowel_quality_change,stress,wordenglish,verbenglish,rand_12,block_randomizer.thisRepN,block_randomizer.thisTrialN,block_randomizer.thisN,block_randomizer.thisIndex,block_randomizer.ran,condsFile,key_resp_5.keys,key_resp_5.rt,mainTrialsReps.thisRepN,mainTrialsReps.thisTrialN,mainTrialsReps.thisN,mainTrialsReps.thisIndex,mainTrialsReps.ran,trials_randomizer2.thisRepN,trials_randomizer2.thisTrialN,trials_randomizer2.thisN,trials_randomizer2.thisIndex,trials_randomizer2.ran,block_randomizer2.thisRepN,block_randomizer2.thisTrialN,block_randomizer2.thisN,block_randomizer2.thisIndex,block_randomizer2.ran
,,,,,,,,,,usm074,2023-03-31_07h22.03.529,english_experiment2,2022.1.4,Win32,59.87665409,,,space,6.417,0,6,6,16,1,target,1,penultimate,"No, he didn’t LOOK at the object on the shelf, he stared at it.",object,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,usm074,2023-03-31_07h22.03.529,english_experiment2,2022.1.4,Win32,59.87665409,,,space,5.8492,0,7,7,14,1,target,1,penultimate,"No, she doesn’t LOVE the desert landscape, she hates it.",desert,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,usm074,2023-03-31_07h22.03.529,english_experiment2,2022.1.4,Win32,59.87665409,,,space,6.4654,0,8,8,3,1,target,0,ultimate,"No, THEY won’t import more cars, but the government will.",import,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,usm074,2023-03-31_07h22.03.529,english_experiment2,2022.1.4,Win32,59.87665409,,,space,6.9169,0,9,9,4,1,target,0,penultimate,"No, THEY don’t want an impress of their hands, but the kids do.",impress,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,usm074,2023-03-31_07h22.03.529,english_experiment2,2022.1.4,Win32,59.87665409,,,space,6.1181,0,10,10,17,1,target,1,ultimate,"No, he doesn’t HATE to record his voice, he loves it.",record,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,usm074,2023-03-31_07h22.03.529,english_experiment2,2022.1.4,Win32,59.87665409,,,space,6.7246,0,11,11,12,1,target,1,penultimate,"No, there weren't FIVE converts that year, but there were two.",convert,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,usm074,2023-03-31_07h22.03.529,english_experiment2,2022.1.4,Win32,59.87665409,,,space,6.1978,0,12,12,18,1,target,1,penultimate,"No, SHE wasn't the subject of the painting, but I was.",subject,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,usm074,2023-03-31_07h22.03.529,english_experiment2,2022.1.4,Win32,59.87665409,,,space,6.2324,0,13,13,6,1,target,0,penultimate,"No, HER permit wasn't suspended, but mine was.",permit,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,usm074,2023-03-31_07h22.03.529,english_experiment2,2022.1.4,Win32,59.87665409,,,space,6.9333,0,14,14,8,1,target,0,penultimate,"No, I didn’t SELL my trusty gps, but I broke it.",trusty,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,usm074,2023-03-31_07h22.03.529,english_experiment2,2022.1.4,Win32,59.87665409,,,space,6.6514,0,15,15,0,1,target,0,penultimate,"No, the DRESS didn't billow in the wind, but the curtains did.",billow,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,usm074,2023-03-31_07h22.03.529,english_experiment2,2022.1.4,Win32,59.87665409,,,space,7.0332,0,16,16,5,1,target,0,ultimate,"No, the LEADER doesn’t incite violence, but his advisors do.",insight,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,usm074,2023-03-31_07h22.03.529,english_experiment2,2022.1.4,Win32,59.87665409,,,space,6.0846,0,17,17,11,1,target,1,ultimate,"No, WE won’t contract the disease, but you will.",contract,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,usm074,2023-03-31_07h22.03.529,english_experiment2,2022.1.4,Win32,59.87665409,,,space,6.3546,0,18,18,15,1,target,1,ultimate,"No, the PARENTS can’t project their voices, but their son can.",project,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,usm074,2023-03-31_07h22.03.529,english_experiment2,2022.1.4,Win32,59.87665409,,,,,,,,,,,,,,,,0,0,0,0,1,main_trial_block1.xlsx,,,,,,,,,,,,,,,,,
,,,,,,,,,,usm074,2023-03-31_07h22.03.529,english_experiment2,2022.1.4,Win32,59.87665409,,,space,6.8817,0,0,0,2,1,target,0,ultimate,"No, the PARENTS won’t forbear the mortgage, but the bank will.",forebear,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,usm074,2023-03-31_07h22.03.529,english_experiment2,2022.1.4,Win32,59.87665409,,,space,6.3318,0,1,1,13,1,target,1,penultimate,"No, he didn’t CATCH the convict yesterday, but he saw him.",convict,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,usm074,2023-03-31_07h22.03.529,english_experiment2,2022.1.4,Win32,59.87665409,,,space,6.5421,0,2,2,16,1,target,1,ultimate,"No, THEY will not object to our methods, but he will.",object,2,,,,,,,,,,,,,,,,,,,,,,,
